SYMBOL,INTERVAL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HDFC.NS,D,2013-09-19,839.0,843.6,822.5,834.55,12423950.0
HDFC.NS,D,2013-09-20,836.0,843.2,784.35,810.4,19090821.0
HDFC.NS,D,2013-09-23,792.0,796.25,770.0,776.2,5102555.0
HDFC.NS,D,2013-09-24,765.15,796.55,765.0,788.25,3818752.0
HDFC.NS,D,2013-09-25,790.0,792.0,771.4,779.65,3581325.0
HDFC.NS,D,2013-09-26,777.0,799.5,775.0,792.85,4209459.0
HDFC.NS,D,2013-09-27,797.0,797.0,777.3,784.2,2141757.0
HDFC.NS,D,2013-09-30,780.0,780.0,755.7,764.25,3024909.0
HDFC.NS,D,2013-10-01,763.8,789.5,761.25,785.9,1873462.0
HDFC.NS,D,2013-10-03,793.5,804.8,780.1,802.4,4233586.0
HDFC.NS,D,2013-10-04,800.95,806.4,790.95,798.7,3557152.0
HDFC.NS,D,2013-10-07,793.25,800.15,777.5,797.8,2439267.0
HDFC.NS,D,2013-10-08,815.25,817.8,785.3,791.5,3597782.0
HDFC.NS,D,2013-10-09,782.55,804.95,779.5,802.2,3937587.0
HDFC.NS,D,2013-10-10,798.35,812.25,796.0,808.25,1568067.0
HDFC.NS,D,2013-10-11,816.2,817.0,805.3,810.5,2241802.0
HDFC.NS,D,2013-10-14,809.9,809.9,796.35,803.35,1734510.0
HDFC.NS,D,2013-10-15,805.0,811.0,797.15,801.95,1709161.0
HDFC.NS,D,2013-10-17,816.0,816.0,790.0,795.2,2421727.0
HDFC.NS,D,2013-10-18,800.0,822.0,799.05,819.45,2055857.0
HDFC.NS,D,2013-10-21,826.5,826.5,804.05,821.15,2714921.0
HDFC.NS,D,2013-10-22,816.05,820.55,799.2,810.7,2072556.0
HDFC.NS,D,2013-10-23,813.25,816.9,798.3,809.7,2014493.0
HDFC.NS,D,2013-10-24,807.1,820.0,803.5,812.15,2202103.0
HDFC.NS,D,2013-10-25,814.0,814.0,803.7,809.8,1613485.0
HDFC.NS,D,2013-10-28,815.0,823.0,811.85,820.85,1410915.0
HDFC.NS,D,2013-10-29,827.8,842.0,812.55,839.6,2433473.0
HDFC.NS,D,2013-10-30,842.0,852.2,838.85,849.45,5509041.0
HDFC.NS,D,2013-10-31,846.0,859.25,844.05,855.05,4891246.0
HDFC.NS,D,2013-11-01,855.5,859.3,845.1,855.4,3546371.0
HDFC.NS,D,2013-11-03,856.0,858.65,843.25,852.8,176489.0
HDFC.NS,D,2013-11-05,848.5,864.9,848.5,859.45,2863157.0
HDFC.NS,D,2013-11-06,856.1,857.95,833.05,838.95,3170876.0
HDFC.NS,D,2013-11-07,842.0,859.0,837.95,841.75,2434715.0
HDFC.NS,D,2013-11-08,834.0,838.95,805.55,809.35,3457699.0
HDFC.NS,D,2013-11-11,809.35,814.0,793.65,805.35,2901036.0
HDFC.NS,D,2013-11-12,808.7,813.8,793.0,794.85,1768595.0
HDFC.NS,D,2013-11-13,790.0,801.65,788.55,791.4,2038529.0
HDFC.NS,D,2013-11-14,800.1,812.95,790.0,793.3,1226278.0
HDFC.NS,D,2013-11-18,802.25,817.0,796.75,814.45,2930824.0
HDFC.NS,D,2013-11-19,817.1,821.55,811.35,818.4,1295454.0
HDFC.NS,D,2013-11-20,813.5,826.1,801.0,807.75,1844772.0
HDFC.NS,D,2013-11-21,802.0,803.7,780.1,781.7,2638821.0
HDFC.NS,D,2013-11-22,780.5,802.7,780.5,793.35,1420386.0
HDFC.NS,D,2013-11-25,798.0,822.0,797.4,818.7,1549773.0
HDFC.NS,D,2013-11-26,811.0,818.0,803.0,807.35,2081747.0
HDFC.NS,D,2013-11-27,807.0,812.0,795.55,808.1,2199636.0
HDFC.NS,D,2013-11-28,815.0,818.6,805.6,814.1,2998078.0
HDFC.NS,D,2013-11-29,814.55,827.45,812.25,823.8,3710056.0
HDFC.NS,D,2013-12-02,821.0,832.0,821.0,827.65,1689702.0
HDFC.NS,D,2013-12-03,822.0,826.0,815.0,822.4,2469584.0
HDFC.NS,D,2013-12-04,820.0,821.35,810.05,812.15,1755186.0
HDFC.NS,D,2013-12-05,827.0,839.0,822.65,827.45,2586531.0
HDFC.NS,D,2013-12-06,824.5,829.5,810.05,813.75,2472172.0
HDFC.NS,D,2013-12-09,842.2,842.95,818.95,820.0,3450146.0
HDFC.NS,D,2013-12-10,820.0,820.6,805.75,808.95,2515867.0
HDFC.NS,D,2013-12-11,804.8,824.6,804.4,818.2,2365634.0
HDFC.NS,D,2013-12-12,815.5,830.55,815.5,826.95,2374414.0
HDFC.NS,D,2013-12-13,819.5,821.65,803.4,806.8,3540693.0
HDFC.NS,D,2013-12-16,809.8,809.8,795.55,798.55,1868292.0
HDFC.NS,D,2013-12-17,800.25,803.0,774.55,778.45,2100476.0
HDFC.NS,D,2013-12-18,779.9,808.9,778.45,798.25,2269221.0
HDFC.NS,D,2013-12-19,804.0,808.95,775.0,776.25,2096385.0
HDFC.NS,D,2013-12-20,770.1,808.35,770.1,801.85,2456400.0
HDFC.NS,D,2013-12-23,801.85,807.2,787.15,789.8,1772374.0
HDFC.NS,D,2013-12-24,793.3,795.05,778.1,779.9,1841042.0
HDFC.NS,D,2013-12-26,779.0,786.05,774.1,779.3,3829349.0
HDFC.NS,D,2013-12-27,780.2,791.6,775.25,788.4,1390357.0
HDFC.NS,D,2013-12-30,791.8,799.4,786.95,795.65,1971385.0
HDFC.NS,D,2013-12-31,800.25,801.85,790.6,794.65,1330552.0
HDFC.NS,D,2014-01-01,798.25,800.1,790.6,793.5,587564.0
HDFC.NS,D,2014-01-02,791.6,809.5,784.0,791.1,2538179.0
HDFC.NS,D,2014-01-03,791.0,794.9,780.0,791.0,1855802.0
HDFC.NS,D,2014-01-06,790.0,798.4,784.35,795.85,1861785.0
HDFC.NS,D,2014-01-07,794.0,800.6,788.4,797.9,2216143.0
HDFC.NS,D,2014-01-08,797.9,805.5,795.35,804.3,2659846.0
HDFC.NS,D,2014-01-09,803.25,806.85,797.4,802.15,2287549.0
HDFC.NS,D,2014-01-10,796.2,806.25,796.2,801.45,3261578.0
HDFC.NS,D,2014-01-13,803.0,822.0,800.0,818.65,2639823.0
HDFC.NS,D,2014-01-14,817.1,826.25,817.1,824.35,2018695.0
HDFC.NS,D,2014-01-15,824.1,849.8,820.65,846.5,4991438.0
HDFC.NS,D,2014-01-16,846.0,866.5,845.3,857.6,4470573.0
HDFC.NS,D,2014-01-17,852.0,861.95,834.25,840.05,3708927.0
HDFC.NS,D,2014-01-20,844.4,845.0,829.05,834.8,2884920.0
HDFC.NS,D,2014-01-21,838.0,843.3,832.2,838.15,4270055.0
HDFC.NS,D,2014-01-22,838.15,846.1,830.6,841.05,2824568.0
HDFC.NS,D,2014-01-23,836.2,859.45,836.2,856.15,3523391.0
HDFC.NS,D,2014-01-24,849.0,851.95,843.5,844.7,3481450.0
HDFC.NS,D,2014-01-27,835.0,842.5,830.95,833.0,3281902.0
HDFC.NS,D,2014-01-28,832.5,845.0,826.7,831.15,3437311.0
HDFC.NS,D,2014-01-29,836.0,839.0,820.7,825.15,3226325.0
HDFC.NS,D,2014-01-30,811.25,833.9,810.3,829.15,6127036.0
HDFC.NS,D,2014-01-31,828.8,830.45,804.35,808.45,5171853.0
HDFC.NS,D,2014-02-03,802.1,808.65,785.35,788.85,3091470.0
HDFC.NS,D,2014-02-04,782.0,796.0,778.45,788.15,2792957.0
HDFC.NS,D,2014-02-05,787.9,789.65,779.0,784.8,1773469.0
HDFC.NS,D,2014-02-06,789.75,796.3,772.35,785.35,2223598.0
HDFC.NS,D,2014-02-07,790.8,793.95,775.3,783.45,2360800.0
HDFC.NS,D,2014-02-10,783.25,785.65,762.8,765.4,2554784.0
HDFC.NS,D,2014-02-11,764.0,777.25,764.0,774.8,2415467.0
HDFC.NS,D,2014-02-12,779.0,786.65,773.9,785.5,2260055.0
HDFC.NS,D,2014-02-13,780.25,784.85,763.2,766.05,1859299.0
HDFC.NS,D,2014-02-14,763.2,773.6,755.0,770.7,3607903.0
HDFC.NS,D,2014-02-17,767.0,788.5,767.0,779.3,4922666.0
HDFC.NS,D,2014-02-18,779.3,807.5,779.3,803.9,2435186.0
HDFC.NS,D,2014-02-19,804.1,808.4,792.75,805.8,1513961.0
HDFC.NS,D,2014-02-20,799.45,805.1,788.95,791.65,1414959.0
HDFC.NS,D,2014-02-21,792.3,803.75,791.05,800.6,928876.0
HDFC.NS,D,2014-02-24,797.0,813.2,788.55,810.25,768621.0
HDFC.NS,D,2014-02-25,815.1,817.65,807.15,811.4,1121054.0
HDFC.NS,D,2014-02-26,814.0,821.75,810.0,819.1,2057241.0
HDFC.NS,D,2014-02-28,812.25,824.05,810.55,819.3,3326028.0
HDFC.NS,D,2014-03-03,815.0,825.9,808.9,812.55,1144895.0
HDFC.NS,D,2014-03-04,811.0,824.6,811.0,821.85,1135629.0
HDFC.NS,D,2014-03-05,824.0,828.6,812.6,827.15,1275795.0
HDFC.NS,D,2014-03-06,830.0,841.9,824.05,837.85,1724126.0
HDFC.NS,D,2014-03-07,837.85,853.9,837.25,848.25,3494157.0
HDFC.NS,D,2014-03-10,841.0,858.0,831.1,850.2,3766475.0
HDFC.NS,D,2014-03-11,850.2,856.1,843.65,853.1,3292684.0
HDFC.NS,D,2014-03-12,846.25,858.0,845.15,854.65,3043527.0
HDFC.NS,D,2014-03-13,858.1,868.8,850.0,865.4,3525842.0
HDFC.NS,D,2014-03-14,855.1,862.8,852.25,856.65,3850399.0
HDFC.NS,D,2014-03-18,859.8,859.8,841.0,852.2,3207184.0
HDFC.NS,D,2014-03-19,856.0,869.1,854.95,867.7,2125150.0
HDFC.NS,D,2014-03-20,868.0,868.0,845.6,847.85,1959880.0
HDFC.NS,D,2014-03-21,852.25,857.45,839.0,843.25,4354231.0
HDFC.NS,D,2014-03-22,845.5,847.0,840.7,841.9,82662.0
HDFC.NS,D,2014-03-24,845.1,863.7,841.0,860.25,3077297.0
HDFC.NS,D,2014-03-25,856.2,874.5,856.2,871.7,2470681.0
HDFC.NS,D,2014-03-26,873.0,874.7,861.1,866.4,2320464.0
HDFC.NS,D,2014-03-27,870.5,880.0,860.9,875.1,4636590.0
HDFC.NS,D,2014-03-28,880.0,880.0,856.05,875.8,2485454.0
HDFC.NS,D,2014-03-31,880.9,887.0,873.2,883.9,2082316.0
HDFC.NS,D,2014-04-01,885.0,894.8,870.4,888.8,2802631.0
HDFC.NS,D,2014-04-02,889.8,905.35,888.4,899.0,3619290.0
HDFC.NS,D,2014-04-03,899.1,908.1,892.15,904.15,2801434.0
HDFC.NS,D,2014-04-04,902.0,903.0,892.7,895.1,3581987.0
HDFC.NS,D,2014-04-07,895.1,900.9,880.8,895.85,4525721.0
HDFC.NS,D,2014-04-09,902.25,929.7,896.0,922.7,4159510.0
HDFC.NS,D,2014-04-10,925.0,934.4,916.2,927.25,2445503.0
HDFC.NS,D,2014-04-11,920.0,925.8,899.55,918.65,3477880.0
HDFC.NS,D,2014-04-15,915.5,918.65,881.2,887.5,3284203.0
HDFC.NS,D,2014-04-16,883.35,886.15,866.05,870.2,4295418.0
HDFC.NS,D,2014-04-17,873.0,881.95,865.0,879.8,2862754.0
HDFC.NS,D,2014-04-21,877.05,882.15,870.0,876.95,1625072.0
HDFC.NS,D,2014-04-22,877.1,886.9,870.3,874.85,1475886.0
HDFC.NS,D,2014-04-23,872.0,882.5,862.1,879.55,4983550.0
HDFC.NS,D,2014-04-25,885.0,897.0,883.5,894.1,5096356.0
HDFC.NS,D,2014-04-28,887.3,892.95,880.0,884.35,2581562.0
HDFC.NS,D,2014-04-29,881.15,893.4,877.0,887.4,1794252.0
HDFC.NS,D,2014-04-30,889.95,903.5,888.45,897.95,2754178.0
HDFC.NS,D,2014-05-02,897.9,914.75,897.0,910.95,3080739.0
HDFC.NS,D,2014-05-05,910.0,912.15,883.15,886.45,2261063.0
HDFC.NS,D,2014-05-06,892.0,895.2,873.9,877.55,2190690.0
HDFC.NS,D,2014-05-07,881.0,882.9,850.1,852.6,3008306.0
HDFC.NS,D,2014-05-08,858.95,859.0,840.55,850.45,3293099.0
HDFC.NS,D,2014-05-09,854.0,888.0,851.3,884.6,1817788.0
HDFC.NS,D,2014-05-12,882.35,912.9,882.35,895.55,3127891.0
HDFC.NS,D,2014-05-13,906.0,915.0,899.2,906.35,3641613.0
HDFC.NS,D,2014-05-14,910.0,915.0,883.55,888.85,3586483.0
HDFC.NS,D,2014-05-15,886.0,908.25,875.35,903.15,3532044.0
HDFC.NS,D,2014-05-16,920.0,956.45,877.0,885.8,10749759.0
HDFC.NS,D,2014-05-19,900.25,931.5,900.25,916.95,6677460.0
HDFC.NS,D,2014-05-20,921.5,944.4,914.65,940.6,5681528.0
HDFC.NS,D,2014-05-21,940.0,946.0,933.0,940.75,3680783.0
HDFC.NS,D,2014-05-22,941.0,944.6,918.0,920.15,3194236.0
HDFC.NS,D,2014-05-23,926.0,938.75,918.45,931.95,3675254.0
HDFC.NS,D,2014-05-26,929.3,944.4,914.05,927.75,5260500.0
HDFC.NS,D,2014-05-27,934.0,934.0,908.0,910.25,4937760.0
HDFC.NS,D,2014-05-28,912.0,918.0,892.0,902.05,4571686.0
HDFC.NS,D,2014-05-29,900.1,914.9,891.0,896.9,4963006.0
HDFC.NS,D,2014-05-30,899.0,899.0,810.0,876.8,7232450.0
HDFC.NS,D,2014-06-02,875.0,905.5,871.0,896.35,1865891.0
HDFC.NS,D,2014-06-03,898.0,918.3,895.0,912.75,3408485.0
HDFC.NS,D,2014-06-04,918.0,924.5,899.2,901.55,3371889.0
HDFC.NS,D,2014-06-05,900.0,918.6,891.0,908.75,5395580.0
HDFC.NS,D,2014-06-06,912.9,938.7,907.0,935.15,4653867.0
HDFC.NS,D,2014-06-09,940.0,947.7,934.35,944.95,3580516.0
HDFC.NS,D,2014-06-10,940.35,962.0,930.4,954.45,4912736.0
HDFC.NS,D,2014-06-11,951.35,959.95,931.9,956.9,5079938.0
HDFC.NS,D,2014-06-12,952.0,985.0,951.2,982.05,4444543.0
HDFC.NS,D,2014-06-13,980.0,984.7,972.35,979.7,3800033.0
HDFC.NS,D,2014-06-16,975.0,983.55,956.0,961.65,4451944.0
HDFC.NS,D,2014-06-17,957.25,971.95,941.25,965.6,3822167.0
HDFC.NS,D,2014-06-18,965.0,972.0,952.1,958.45,3381229.0
HDFC.NS,D,2014-06-19,959.55,971.0,955.5,968.45,2781318.0
HDFC.NS,D,2014-06-20,969.85,977.4,964.5,969.05,2451177.0
HDFC.NS,D,2014-06-23,974.4,978.2,960.55,971.0,2587975.0
HDFC.NS,D,2014-06-24,972.7,1000.0,972.0,996.1,3436833.0
HDFC.NS,D,2014-06-25,998.9,1003.4,989.25,995.45,3759548.0
HDFC.NS,D,2014-06-26,1000.0,1002.45,970.45,976.85,4804273.0
HDFC.NS,D,2014-06-27,980.0,998.9,971.25,976.1,3307009.0
HDFC.NS,D,2014-06-30,983.7,999.0,975.2,992.55,3290425.0
HDFC.NS,D,2014-07-01,990.25,998.5,980.0,984.1,1511271.0
HDFC.NS,D,2014-07-02,991.05,1011.35,989.0,1007.8,1927692.0
HDFC.NS,D,2014-07-03,1007.8,1017.15,1002.0,1008.15,1757141.0
HDFC.NS,D,2014-07-04,999.7,1016.65,994.1,1013.1,1370680.0
HDFC.NS,D,2014-07-07,1013.0,1024.4,1003.3,1020.6,2756178.0
HDFC.NS,D,2014-07-08,1017.2,1046.5,1016.6,1022.2,3414343.0
HDFC.NS,D,2014-07-09,1020.0,1030.6,1006.0,1015.4,2427544.0
HDFC.NS,D,2014-07-10,1013.0,1044.7,1002.7,1022.85,2460496.0
HDFC.NS,D,2014-07-11,1015.0,1018.0,981.0,989.65,2177647.0
HDFC.NS,D,2014-07-14,988.2,1011.95,980.1,983.8,2076833.0
HDFC.NS,D,2014-07-15,987.1,992.2,968.9,977.55,1496337.0
HDFC.NS,D,2014-07-16,983.0,984.8,946.05,976.0,5803707.0
HDFC.NS,D,2014-07-17,974.0,985.2,968.65,972.35,1224610.0
HDFC.NS,D,2014-07-18,972.8,987.95,967.7,983.0,1728285.0
HDFC.NS,D,2014-07-21,986.0,1015.7,986.0,1010.3,2967232.0
HDFC.NS,D,2014-07-22,1018.5,1044.7,1007.65,1041.05,2794266.0
HDFC.NS,D,2014-07-23,1040.0,1045.85,1030.05,1037.05,2286827.0
HDFC.NS,D,2014-07-24,1033.9,1040.25,1023.5,1036.25,2219821.0
HDFC.NS,D,2014-07-25,1045.0,1079.7,1040.0,1067.75,4052214.0
HDFC.NS,D,2014-07-28,1065.1,1073.85,1046.7,1066.5,1735137.0
HDFC.NS,D,2014-07-30,1066.15,1092.3,1055.55,1087.55,3614271.0
HDFC.NS,D,2014-07-31,1083.1,1085.0,1061.6,1068.4,3912617.0
HDFC.NS,D,2014-08-01,1059.0,1059.0,1035.2,1039.65,3191220.0
HDFC.NS,D,2014-08-04,1040.15,1048.2,1016.15,1027.2,3447488.0
HDFC.NS,D,2014-08-05,1027.2,1054.7,1010.0,1045.45,2507633.0
HDFC.NS,D,2014-08-06,1043.0,1061.0,1030.4,1035.35,2547257.0
HDFC.NS,D,2014-08-07,1025.0,1041.7,1020.7,1026.85,1772201.0
HDFC.NS,D,2014-08-08,1018.9,1029.8,1016.6,1026.95,1463169.0
HDFC.NS,D,2014-08-11,1032.25,1069.9,1030.15,1063.2,2698375.0
HDFC.NS,D,2014-08-12,1077.7,1121.9,1067.35,1116.4,3812260.0
HDFC.NS,D,2014-08-13,1121.0,1149.0,1106.5,1144.1,6426655.0
HDFC.NS,D,2014-08-14,1151.4,1151.4,1111.5,1124.3,3955619.0
HDFC.NS,D,2014-08-18,1119.9,1125.55,1107.55,1112.55,1827672.0
HDFC.NS,D,2014-08-19,1117.0,1124.0,1082.4,1085.05,3108921.0
HDFC.NS,D,2014-08-20,1094.0,1094.0,1064.55,1072.4,2958191.0
HDFC.NS,D,2014-08-21,1078.0,1080.0,1060.65,1064.4,3515263.0
HDFC.NS,D,2014-08-22,1065.1,1076.5,1042.15,1044.6,3614598.0
HDFC.NS,D,2014-08-25,1046.0,1064.4,1045.8,1056.3,1443151.0
HDFC.NS,D,2014-08-26,1056.0,1069.8,1054.0,1061.95,2604117.0
HDFC.NS,D,2014-08-27,1061.5,1075.7,1057.4,1069.65,3233230.0
HDFC.NS,D,2014-08-28,1068.5,1079.9,1063.9,1074.5,3638090.0
HDFC.NS,D,2014-09-01,1084.1,1084.1,1057.0,1058.7,2199257.0
HDFC.NS,D,2014-09-02,1059.0,1080.0,1059.0,1066.25,2506164.0
HDFC.NS,D,2014-09-03,1069.85,1074.85,1057.1,1062.7,2505310.0
HDFC.NS,D,2014-09-04,1066.0,1081.7,1057.7,1080.2,2384438.0
HDFC.NS,D,2014-09-05,1080.05,1081.4,1049.5,1055.05,3252019.0
HDFC.NS,D,2014-09-08,1064.7,1065.9,1046.6,1051.65,2229615.0
HDFC.NS,D,2014-09-09,1054.9,1057.35,1045.1,1050.25,1725098.0
HDFC.NS,D,2014-09-10,1050.0,1053.25,1032.2,1035.05,2182023.0
HDFC.NS,D,2014-09-11,1045.45,1049.75,1032.55,1037.85,3049405.0
HDFC.NS,D,2014-09-12,1041.0,1054.8,1038.45,1050.3,1810713.0
HDFC.NS,D,2014-09-15,1050.0,1050.0,1026.7,1034.1,1814730.0
HDFC.NS,D,2014-09-16,1026.5,1040.7,1012.75,1017.8,2644331.0
HDFC.NS,D,2014-09-17,1019.0,1033.8,1013.0,1018.4,2922108.0
HDFC.NS,D,2014-09-18,1012.15,1056.0,1010.65,1053.05,3341891.0
HDFC.NS,D,2014-09-19,1053.8,1074.0,1048.65,1066.25,5966478.0
HDFC.NS,D,2014-09-22,1056.5,1083.05,1054.8,1079.15,1599003.0
HDFC.NS,D,2014-09-23,1076.85,1084.0,1060.0,1066.15,2035289.0
HDFC.NS,D,2014-09-24,1064.3,1066.25,1041.55,1054.7,2800306.0
HDFC.NS,D,2014-09-25,1052.5,1067.25,1046.7,1056.7,3556326.0
HDFC.NS,D,2014-09-26,1046.6,1057.7,1023.25,1038.2,3125255.0
HDFC.NS,D,2014-09-29,1038.2,1046.5,1025.0,1031.15,1210491.0
HDFC.NS,D,2014-09-30,1031.15,1062.9,1030.2,1055.25,2920034.0
HDFC.NS,D,2014-10-01,1050.0,1058.0,1040.0,1050.35,1439615.0
HDFC.NS,D,2014-10-07,1045.0,1047.0,1015.15,1017.8,2317225.0
HDFC.NS,D,2014-10-08,1016.1,1025.65,1006.85,1014.65,1956573.0
HDFC.NS,D,2014-10-09,1025.0,1045.15,1020.0,1042.65,1252118.0
HDFC.NS,D,2014-10-10,1035.0,1040.65,1003.35,1006.4,1344101.0
HDFC.NS,D,2014-10-13,1002.0,1023.7,996.95,1017.8,1076136.0
HDFC.NS,D,2014-10-14,1023.2,1026.2,1000.1,1004.05,2043358.0
HDFC.NS,D,2014-10-16,1000.95,1008.8,975.0,981.3,3547187.0
HDFC.NS,D,2014-10-17,983.0,1006.1,978.35,997.15,2915892.0
HDFC.NS,D,2014-10-20,1011.0,1034.0,1007.6,1020.1,2152613.0
HDFC.NS,D,2014-10-21,1022.85,1026.7,1006.75,1021.0,2074203.0
HDFC.NS,D,2014-10-22,1027.9,1035.15,1017.3,1030.75,2441333.0
HDFC.NS,D,2014-10-23,1034.9,1035.35,1027.25,1031.55,108476.0
HDFC.NS,D,2014-10-27,1040.0,1066.4,1032.6,1036.75,2511008.0
HDFC.NS,D,2014-10-28,1040.0,1054.05,1039.4,1049.65,2465451.0
HDFC.NS,D,2014-10-29,1053.5,1057.05,1037.95,1048.6,1995790.0
HDFC.NS,D,2014-10-30,1045.0,1069.85,1044.25,1064.7,2837530.0
HDFC.NS,D,2014-10-31,1066.8,1110.0,1066.0,1105.9,3223522.0
HDFC.NS,D,2014-11-03,1108.2,1125.0,1096.5,1120.5,2021290.0
HDFC.NS,D,2014-11-05,1125.75,1126.9,1093.1,1100.55,3718975.0
HDFC.NS,D,2014-11-07,1101.0,1106.3,1086.6,1099.75,1961000.0
HDFC.NS,D,2014-11-10,1095.25,1117.0,1095.2,1113.7,1363710.0
HDFC.NS,D,2014-11-11,1111.95,1133.6,1110.5,1127.55,2754901.0
HDFC.NS,D,2014-11-12,1130.0,1149.5,1128.0,1142.7,1804098.0
HDFC.NS,D,2014-11-13,1145.0,1145.75,1120.7,1129.05,1391689.0
HDFC.NS,D,2014-11-14,1134.4,1134.4,1103.95,1126.85,1276274.0
HDFC.NS,D,2014-11-17,1129.9,1138.2,1100.1,1129.9,2004892.0
HDFC.NS,D,2014-11-18,1134.0,1134.0,1101.0,1105.65,2103196.0
HDFC.NS,D,2014-11-19,1106.0,1123.4,1101.25,1117.2,2176314.0
HDFC.NS,D,2014-11-20,1115.6,1127.85,1103.7,1122.35,1535144.0
HDFC.NS,D,2014-11-21,1121.05,1139.4,1119.8,1134.4,1627570.0
HDFC.NS,D,2014-11-24,1131.0,1146.0,1118.65,1136.7,2473098.0
HDFC.NS,D,2014-11-25,1132.3,1156.7,1126.4,1146.45,3807448.0
HDFC.NS,D,2014-11-26,1151.4,1162.8,1126.4,1158.45,2217395.0
HDFC.NS,D,2014-11-27,1152.5,1164.15,1142.0,1152.6,2374923.0
HDFC.NS,D,2014-11-28,1155.0,1177.8,1153.9,1160.65,2580558.0
HDFC.NS,D,2014-12-01,1161.1,1166.1,1134.35,1137.55,2604026.0
HDFC.NS,D,2014-12-02,1136.1,1137.5,1111.7,1125.1,1735746.0
HDFC.NS,D,2014-12-03,1122.5,1130.95,1099.5,1104.6,2620306.0
HDFC.NS,D,2014-12-04,1110.0,1116.65,1090.0,1113.0,2063649.0
HDFC.NS,D,2014-12-05,1120.0,1122.65,1109.7,1114.85,1693044.0
HDFC.NS,D,2014-12-08,1120.0,1128.8,1104.35,1107.6,1440243.0
HDFC.NS,D,2014-12-09,1108.0,1119.45,1082.6,1103.2,2008922.0
HDFC.NS,D,2014-12-10,1109.25,1112.35,1085.3,1100.05,2357400.0
HDFC.NS,D,2014-12-11,1102.0,1109.85,1087.6,1092.6,2835509.0
HDFC.NS,D,2014-12-12,1088.25,1102.25,1061.75,1069.5,1987564.0
HDFC.NS,D,2014-12-15,1061.0,1129.9,1060.1,1124.3,2542994.0
HDFC.NS,D,2014-12-16,1125.7,1125.7,1082.85,1086.85,2712191.0
HDFC.NS,D,2014-12-17,1088.0,1106.3,1080.0,1088.95,2799779.0
HDFC.NS,D,2014-12-18,1102.5,1104.4,1076.0,1098.2,2026732.0
HDFC.NS,D,2014-12-19,1108.75,1120.0,1100.0,1114.95,2933314.0
HDFC.NS,D,2014-12-22,1120.0,1150.6,1112.7,1146.3,1917158.0
HDFC.NS,D,2014-12-23,1150.0,1165.9,1120.8,1124.35,2425339.0
HDFC.NS,D,2014-12-24,1127.0,1133.5,1092.2,1099.85,4491004.0
HDFC.NS,D,2014-12-26,1108.8,1119.9,1097.5,1116.15,1127180.0
HDFC.NS,D,2014-12-29,1118.35,1130.0,1116.25,1124.1,841728.0
HDFC.NS,D,2014-12-30,1120.0,1134.9,1117.2,1129.4,984892.0
HDFC.NS,D,2014-12-31,1135.15,1140.75,1121.2,1135.9,1461808.0
HDFC.NS,D,2015-01-01,1130.0,1131.15,1120.1,1124.0,401576.0
HDFC.NS,D,2015-01-02,1127.3,1176.95,1125.35,1171.9,2019816.0
HDFC.NS,D,2015-01-05,1168.8,1175.0,1150.4,1156.4,2219458.0
HDFC.NS,D,2015-01-06,1148.6,1148.6,1096.1,1101.95,2531748.0
HDFC.NS,D,2015-01-07,1097.5,1114.15,1095.0,1099.25,2406880.0
HDFC.NS,D,2015-01-08,1114.0,1128.5,1110.0,1123.35,1675711.0
HDFC.NS,D,2015-01-09,1127.0,1135.95,1103.4,1113.3,1125756.0
HDFC.NS,D,2015-01-12,1114.35,1135.0,1098.4,1128.55,1483952.0
HDFC.NS,D,2015-01-13,1134.4,1137.3,1113.6,1122.2,1460452.0
HDFC.NS,D,2015-01-14,1128.7,1136.85,1112.6,1120.3,1407126.0
HDFC.NS,D,2015-01-15,1145.05,1210.9,1144.7,1202.55,3691695.0
HDFC.NS,D,2015-01-16,1207.5,1209.0,1191.0,1194.55,3113114.0
HDFC.NS,D,2015-01-19,1198.0,1204.65,1178.15,1181.7,964317.0
HDFC.NS,D,2015-01-20,1185.1,1257.75,1181.05,1251.55,4307951.0
HDFC.NS,D,2015-01-21,1259.0,1297.4,1252.25,1287.2,4571279.0
HDFC.NS,D,2015-01-22,1287.0,1294.85,1272.0,1279.65,2899200.0
HDFC.NS,D,2015-01-23,1288.7,1340.95,1280.2,1290.1,4046463.0
HDFC.NS,D,2015-01-27,1303.9,1320.0,1288.55,1315.85,4368011.0
HDFC.NS,D,2015-01-28,1323.95,1361.85,1300.7,1344.6,5446676.0
HDFC.NS,D,2015-01-29,1338.15,1343.9,1295.4,1315.55,5914732.0
HDFC.NS,D,2015-01-30,1328.4,1333.0,1257.75,1262.5,3825989.0
HDFC.NS,D,2015-02-02,1262.5,1284.5,1243.6,1269.3,3229041.0
HDFC.NS,D,2015-02-03,1262.5,1272.0,1225.9,1230.15,2595433.0
HDFC.NS,D,2015-02-04,1231.05,1252.0,1221.1,1232.45,3263264.0
HDFC.NS,D,2015-02-05,1236.9,1292.0,1208.15,1246.45,3349987.0
HDFC.NS,D,2015-02-06,1245.0,1289.8,1244.3,1280.55,2615151.0
HDFC.NS,D,2015-02-09,1267.0,1279.25,1245.55,1271.95,1258970.0
HDFC.NS,D,2015-02-10,1254.1,1293.0,1232.3,1246.15,2521026.0
HDFC.NS,D,2015-02-11,1248.9,1267.7,1242.25,1245.8,1857361.0
